,Year,ICD-10 113 Cause List,ICD-10 113 Cause List Code,County,County Code,Race,Race Code,Gender,Gender Code,Deaths,Population,Crude Rate
2885,2011,Pneumonia (J12-J18),GR113-078,Alameda,6001.0,White,2106-3,Female,F,81.0,420590.0,19.3
2886,2011,Pneumonia (J12-J18),GR113-078,Alameda,6001.0,White,2106-3,Male,M,70.0,422665.0,16.6
2889,2011,Pneumonia (J12-J18),GR113-078,Contra Costa,6013.0,Black or African American,2054-5,Female,F,10.0,60422.0,Unreliable
2890,2011,Pneumonia (J12-J18),GR113-078,Contra Costa,6013.0,White,2106-3,Female,F,49.0,382283.0,12.8
2891,2011,Pneumonia (J12-J18),GR113-078,Contra Costa,6013.0,White,2106-3,Male,M,56.0,373978.0,15
2894,2011,Pneumonia (J12-J18),GR113-078,Fresno,6019.0,White,2106-3,Female,F,83.0,372613.0,22.3
2895,2011,Pneumonia (J12-J18),GR113-078,Fresno,6019.0,White,2106-3,Male,M,71.0,373481.0,19
2896,2011,Pneumonia (J12-J18),GR113-078,Imperial,6025.0,White,2106-3,Male,M,10.0,80894.0,Unreliable
2897,2011,Pneumonia (J12-J18),GR113-078,Kern,6029.0,White,2106-3,Female,F,50.0,348577.0,14.3
2898,2011,Pneumonia (J12-J18),GR113-078,Kern,6029.0,White,2106-3,Male,M,61.0,371764.0,16.4
2900,2011,Pneumonia (J12-J18),GR113-078,Los Angeles,6037.0,Asian or Pacific Islander,A-PI,Female,F,146.0,798648.0,18.3
2901,2011,Pneumonia (J12-J18),GR113-078,Los Angeles,6037.0,Asian or Pacific Islander,A-PI,Male,M,170.0,709057.0,24
2902,2011,Pneumonia (J12-J18),GR113-078,Los Angeles,6037.0,Black or African American,2054-5,Female,F,147.0,512929.0,28.7
2903,2011,Pneumonia (J12-J18),GR113-078,Los Angeles,6037.0,Black or African American,2054-5,Male,M,96.0,458798.0,20.9
2904,2011,Pneumonia (J12-J18),GR113-078,Los Angeles,6037.0,White,2106-3,Female,F,785.0,3613512.0,21.7
2905,2011,Pneumonia (J12-J18),GR113-078,Los Angeles,6037.0,White,2106-3,Male,M,679.0,3622657.0,18.7
2917,2011,Pneumonia (J12-J18),GR113-078,Orange,6059.0,Asian or Pacific Islander,A-PI,Female,F,41.0,313150.0,13.1
2918,2011,Pneumonia (J12-J18),GR113-078,Orange,6059.0,Asian or Pacific Islander,A-PI,Male,M,40.0,286359.0,14
2919,2011,Pneumonia (J12-J18),GR113-078,Orange,6059.0,White,2106-3,Female,F,241.0,1174655.0,20.5
2920,2011,Pneumonia (J12-J18),GR113-078,Orange,6059.0,White,2106-3,Male,M,195.0,1167232.0,16.7
2923,2011,Pneumonia (J12-J18),GR113-078,Riverside,6065.0,Asian or Pacific Islander,A-PI,Male,M,10.0,79109.0,Unreliable
2924,2011,Pneumonia (J12-J18),GR113-078,Riverside,6065.0,White,2106-3,Female,F,116.0,925654.0,12.5
2925,2011,Pneumonia (J12-J18),GR113-078,Riverside,6065.0,White,2106-3,Male,M,120.0,925177.0,13
2926,2011,Pneumonia (J12-J18),GR113-078,Sacramento,6067.0,Asian or Pacific Islander,A-PI,Female,F,21.0,129460.0,16.2
2927,2011,Pneumonia (J12-J18),GR113-078,Sacramento,6067.0,Asian or Pacific Islander,A-PI,Male,M,15.0,120249.0,Unreliable
2928,2011,Pneumonia (J12-J18),GR113-078,Sacramento,6067.0,Black or African American,2054-5,Female,F,10.0,90660.0,Unreliable
2929,2011,Pneumonia (J12-J18),GR113-078,Sacramento,6067.0,White,2106-3,Female,F,119.0,497396.0,23.9
2930,2011,Pneumonia (J12-J18),GR113-078,Sacramento,6067.0,White,2106-3,Male,M,102.0,481825.0,21.2
2931,2011,Pneumonia (J12-J18),GR113-078,San Bernardino,6071.0,Black or African American,2054-5,Male,M,13.0,104238.0,Unreliable
2932,2011,Pneumonia (J12-J18),GR113-078,San Bernardino,6071.0,White,2106-3,Female,F,92.0,818242.0,11.2
2933,2011,Pneumonia (J12-J18),GR113-078,San Bernardino,6071.0,White,2106-3,Male,M,77.0,819673.0,9.4
2934,2011,Pneumonia (J12-J18),GR113-078,San Diego,6073.0,Asian or Pacific Islander,A-PI,Female,F,12.0,214820.0,Unreliable
2935,2011,Pneumonia (J12-J18),GR113-078,San Diego,6073.0,Asian or Pacific Islander,A-PI,Male,M,17.0,192307.0,Unreliable
2936,2011,Pneumonia (J12-J18),GR113-078,San Diego,6073.0,White,2106-3,Female,F,127.0,1229221.0,10.3
2937,2011,Pneumonia (J12-J18),GR113-078,San Diego,6073.0,White,2106-3,Male,M,129.0,1253841.0,10.3
2938,2011,Pneumonia (J12-J18),GR113-078,San Francisco,6075.0,Asian or Pacific Islander,A-PI,Female,F,28.0,154527.0,18.1
2939,2011,Pneumonia (J12-J18),GR113-078,San Francisco,6075.0,Asian or Pacific Islander,A-PI,Male,M,37.0,134953.0,27.4
2940,2011,Pneumonia (J12-J18),GR113-078,San Francisco,6075.0,White,2106-3,Female,F,32.0,213876.0,15
2941,2011,Pneumonia (J12-J18),GR113-078,San Francisco,6075.0,White,2106-3,Male,M,41.0,244165.0,16.8
2950,2011,Pneumonia (J12-J18),GR113-078,Santa Barbara,6083.0,White,2106-3,Female,F,33.0,187266.0,17.6
2951,2011,Pneumonia (J12-J18),GR113-078,Santa Barbara,6083.0,White,2106-3,Male,M,40.0,188308.0,21.2
2952,2011,Pneumonia (J12-J18),GR113-078,Santa Clara,6085.0,Asian or Pacific Islander,A-PI,Female,F,19.0,319373.0,Unreliable
2953,2011,Pneumonia (J12-J18),GR113-078,Santa Clara,6085.0,Asian or Pacific Islander,A-PI,Male,M,18.0,305950.0,Unreliable
2954,2011,Pneumonia (J12-J18),GR113-078,Santa Clara,6085.0,White,2106-3,Female,F,90.0,537303.0,16.8
2955,2011,Pneumonia (J12-J18),GR113-078,Santa Clara,6085.0,White,2106-3,Male,M,88.0,556084.0,15.8
2956,2011,Pneumonia (J12-J18),GR113-078,Santa Cruz,6087.0,White,2106-3,Female,F,21.0,119246.0,17.6
2957,2011,Pneumonia (J12-J18),GR113-078,Santa Cruz,6087.0,White,2106-3,Male,M,21.0,118795.0,17.7
2960,2011,Pneumonia (J12-J18),GR113-078,Solano,6095.0,White,2106-3,Female,F,26.0,130127.0,20
2961,2011,Pneumonia (J12-J18),GR113-078,Solano,6095.0,White,2106-3,Male,M,29.0,133533.0,21.7
2968,2011,Pneumonia (J12-J18),GR113-078,Ventura,6111.0,White,2106-3,Female,F,46.0,362495.0,12.7
2969,2011,Pneumonia (J12-J18),GR113-078,Ventura,6111.0,White,2106-3,Male,M,38.0,360726.0,10.5
2972,2011,Chronic lower respiratory diseases (J40-J47),GR113-082,Alameda,6001.0,Asian or Pacific Islander,A-PI,Female,F,14.0,233822.0,Unreliable
2973,2011,Chronic lower respiratory diseases (J40-J47),GR113-082,Alameda,6001.0,Asian or Pacific Islander,A-PI,Male,M,41.0,215750.0,19
2974,2011,Chronic lower respiratory diseases (J40-J47),GR113-082,Alameda,6001.0,Black or African American,2054-5,Female,F,39.0,113327.0,34.4
2975,2011,Chronic lower respiratory diseases (J40-J47),GR113-082,Alameda,6001.0,Black or African American,2054-5,Male,M,37.0,101260.0,36.5
2976,2011,Chronic lower respiratory diseases (J40-J47),GR113-082,Alameda,6001.0,White,2106-3,Female,F,167.0,420590.0,39.7
2977,2011,Chronic lower respiratory diseases (J40-J47),GR113-082,Alameda,6001.0,White,2106-3,Male,M,131.0,422665.0,31
2984,2011,Chronic lower respiratory diseases (J40-J47),GR113-082,Contra Costa,6013.0,Black or African American,2054-5,Female,F,20.0,60422.0,33.1
2985,2011,Chronic lower respiratory diseases (J40-J47),GR113-082,Contra Costa,6013.0,Black or African American,2054-5,Male,M,18.0,53005.0,Unreliable
2986,2011,Chronic lower respiratory diseases (J40-J47),GR113-082,Contra Costa,6013.0,White,2106-3,Female,F,187.0,382283.0,48.9
2987,2011,Chronic lower respiratory diseases (J40-J47),GR113-082,Contra Costa,6013.0,White,2106-3,Male,M,127.0,373978.0,34
2990,2011,Chronic lower respiratory diseases (J40-J47),GR113-082,Fresno,6019.0,Asian or Pacific Islander,A-PI,Male,M,11.0,51498.0,Unreliable
2991,2011,Chronic lower respiratory diseases (J40-J47),GR113-082,Fresno,6019.0,White,2106-3,Female,F,139.0,372613.0,37.3
2992,2011,Chronic lower respiratory diseases (J40-J47),GR113-082,Fresno,6019.0,White,2106-3,Male,M,124.0,373481.0,33.2
2994,2011,Chronic lower respiratory diseases (J40-J47),GR113-082,Humboldt,6023.0,White,2106-3,Female,F,49.0,58679.0,83.5
2995,2011,Chronic lower respiratory diseases (J40-J47),GR113-082,Humboldt,6023.0,White,2106-3,Male,M,33.0,59131.0,55.8
2996,2011,Chronic lower respiratory diseases (J40-J47),GR113-082,Imperial,6025.0,White,2106-3,Female,F,13.0,78883.0,Unreliable
2997,2011,Chronic lower respiratory diseases (J40-J47),GR113-082,Imperial,6025.0,White,2106-3,Male,M,16.0,80894.0,Unreliable
2999,2011,Chronic lower respiratory diseases (J40-J47),GR113-082,Kern,6029.0,Black or African American,2054-5,Female,F,14.0,26842.0,Unreliable
3000,2011,Chronic lower respiratory diseases (J40-J47),GR113-082,Kern,6029.0,White,2106-3,Female,F,196.0,348577.0,56.2
3001,2011,Chronic lower respiratory diseases (J40-J47),GR113-082,Kern,6029.0,White,2106-3,Male,M,182.0,371764.0,49
3006,2011,Chronic lower respiratory diseases (J40-J47),GR113-082,Los Angeles,6037.0,Asian or Pacific Islander,A-PI,Female,F,131.0,798648.0,16.4
3007,2011,Chronic lower respiratory diseases (J40-J47),GR113-082,Los Angeles,6037.0,Asian or Pacific Islander,A-PI,Male,M,182.0,709057.0,25.7
3008,2011,Chronic lower respiratory diseases (J40-J47),GR113-082,Los Angeles,6037.0,Black or African American,2054-5,Female,F,184.0,512929.0,35.9
3009,2011,Chronic lower respiratory diseases (J40-J47),GR113-082,Los Angeles,6037.0,Black or African American,2054-5,Male,M,197.0,458798.0,42.9
3010,2011,Chronic lower respiratory diseases (J40-J47),GR113-082,Los Angeles,6037.0,White,2106-3,Female,F,1305.0,3613512.0,36.1
3011,2011,Chronic lower respiratory diseases (J40-J47),GR113-082,Los Angeles,6037.0,White,2106-3,Male,M,1017.0,3622657.0,28.1
3026,2011,Chronic lower respiratory diseases (J40-J47),GR113-082,Orange,6059.0,Asian or Pacific Islander,A-PI,Female,F,23.0,313150.0,7.3
3027,2011,Chronic lower respiratory diseases (J40-J47),GR113-082,Orange,6059.0,Asian or Pacific Islander,A-PI,Male,M,56.0,286359.0,19.6
3028,2011,Chronic lower respiratory diseases (J40-J47),GR113-082,Orange,6059.0,White,2106-3,Female,F,516.0,1174655.0,43.9
3029,2011,Chronic lower respiratory diseases (J40-J47),GR113-082,Orange,6059.0,White,2106-3,Male,M,363.0,1167232.0,31.1
3033,2011,Chronic lower respiratory diseases (J40-J47),GR113-082,Riverside,6065.0,Black or African American,2054-5,Female,F,23.0,85884.0,26.8
3034,2011,Chronic lower respiratory diseases (J40-J47),GR113-082,Riverside,6065.0,Black or African American,2054-5,Male,M,26.0,86331.0,30.1
3035,2011,Chronic lower respiratory diseases (J40-J47),GR113-082,Riverside,6065.0,White,2106-3,Female,F,487.0,925654.0,52.6
3036,2011,Chronic lower respiratory diseases (J40-J47),GR113-082,Riverside,6065.0,White,2106-3,Male,M,477.0,925177.0,51.6
3037,2011,Chronic lower respiratory diseases (J40-J47),GR113-082,Sacramento,6067.0,Asian or Pacific Islander,A-PI,Female,F,15.0,129460.0,Unreliable
3038,2011,Chronic lower respiratory diseases (J40-J47),GR113-082,Sacramento,6067.0,Asian or Pacific Islander,A-PI,Male,M,22.0,120249.0,18.3
3039,2011,Chronic lower respiratory diseases (J40-J47),GR113-082,Sacramento,6067.0,Black or African American,2054-5,Female,F,22.0,90660.0,24.3
3040,2011,Chronic lower respiratory diseases (J40-J47),GR113-082,Sacramento,6067.0,Black or African American,2054-5,Male,M,18.0,87137.0,Unreliable
3041,2011,Chronic lower respiratory diseases (J40-J47),GR113-082,Sacramento,6067.0,White,2106-3,Female,F,282.0,497396.0,56.7
3042,2011,Chronic lower respiratory diseases (J40-J47),GR113-082,Sacramento,6067.0,White,2106-3,Male,M,214.0,481825.0,44.4
3043,2011,Chronic lower respiratory diseases (J40-J47),GR113-082,San Bernardino,6071.0,Black or African American,2054-5,Female,F,26.0,109957.0,23.6
3044,2011,Chronic lower respiratory diseases (J40-J47),GR113-082,San Bernardino,6071.0,Black or African American,2054-5,Male,M,30.0,104238.0,28.8
3045,2011,Chronic lower respiratory diseases (J40-J47),GR113-082,San Bernardino,6071.0,White,2106-3,Female,F,403.0,818242.0,49.3
3046,2011,Chronic lower respiratory diseases (J40-J47),GR113-082,San Bernardino,6071.0,White,2106-3,Male,M,345.0,819673.0,42.1
3047,2011,Chronic lower respiratory diseases (J40-J47),GR113-082,San Diego,6073.0,Asian or Pacific Islander,A-PI,Female,F,26.0,214820.0,12.1
3048,2011,Chronic lower respiratory diseases (J40-J47),GR113-082,San Diego,6073.0,Asian or Pacific Islander,A-PI,Male,M,34.0,192307.0,17.7
3049,2011,Chronic lower respiratory diseases (J40-J47),GR113-082,San Diego,6073.0,Black or African American,2054-5,Female,F,23.0,94570.0,24.3
3050,2011,Chronic lower respiratory diseases (J40-J47),GR113-082,San Diego,6073.0,Black or African American,2054-5,Male,M,20.0,104733.0,19.1
3051,2011,Chronic lower respiratory diseases (J40-J47),GR113-082,San Diego,6073.0,White,2106-3,Female,F,552.0,1229221.0,44.9
3052,2011,Chronic lower respiratory diseases (J40-J47),GR113-082,San Diego,6073.0,White,2106-3,Male,M,389.0,1253841.0,31
3053,2011,Chronic lower respiratory diseases (J40-J47),GR113-082,San Francisco,6075.0,Asian or Pacific Islander,A-PI,Female,F,29.0,154527.0,18.8
3054,2011,Chronic lower respiratory diseases (J40-J47),GR113-082,San Francisco,6075.0,Asian or Pacific Islander,A-PI,Male,M,55.0,134953.0,40.8
3055,2011,Chronic lower respiratory diseases (J40-J47),GR113-082,San Francisco,6075.0,Black or African American,2054-5,Male,M,11.0,29146.0,Unreliable
3056,2011,Chronic lower respiratory diseases (J40-J47),GR113-082,San Francisco,6075.0,White,2106-3,Female,F,50.0,213876.0,23.4
3057,2011,Chronic lower respiratory diseases (J40-J47),GR113-082,San Francisco,6075.0,White,2106-3,Male,M,60.0,244165.0,24.6
3066,2011,Chronic lower respiratory diseases (J40-J47),GR113-082,Santa Barbara,6083.0,White,2106-3,Female,F,69.0,187266.0,36.8
3067,2011,Chronic lower respiratory diseases (J40-J47),GR113-082,Santa Barbara,6083.0,White,2106-3,Male,M,43.0,188308.0,22.8
3068,2011,Chronic lower respiratory diseases (J40-J47),GR113-082,Santa Clara,6085.0,Asian or Pacific Islander,A-PI,Female,F,18.0,319373.0,Unreliable
3069,2011,Chronic lower respiratory diseases (J40-J47),GR113-082,Santa Clara,6085.0,Asian or Pacific Islander,A-PI,Male,M,40.0,305950.0,13.1
3070,2011,Chronic lower respiratory diseases (J40-J47),GR113-082,Santa Clara,6085.0,White,2106-3,Female,F,191.0,537303.0,35.5
3071,2011,Chronic lower respiratory diseases (J40-J47),GR113-082,Santa Clara,6085.0,White,2106-3,Male,M,150.0,556084.0,27
3072,2011,Chronic lower respiratory diseases (J40-J47),GR113-082,Santa Cruz,6087.0,White,2106-3,Female,F,37.0,119246.0,31
3073,2011,Chronic lower respiratory diseases (J40-J47),GR113-082,Santa Cruz,6087.0,White,2106-3,Male,M,28.0,118795.0,23.6
3078,2011,Chronic lower respiratory diseases (J40-J47),GR113-082,Solano,6095.0,Black or African American,2054-5,Male,M,15.0,35762.0,Unreliable
3079,2011,Chronic lower respiratory diseases (J40-J47),GR113-082,Solano,6095.0,White,2106-3,Female,F,67.0,130127.0,51.5
3080,2011,Chronic lower respiratory diseases (J40-J47),GR113-082,Solano,6095.0,White,2106-3,Male,M,70.0,133533.0,52.4
3093,2011,Chronic lower respiratory diseases (J40-J47),GR113-082,Ventura,6111.0,White,2106-3,Female,F,148.0,362495.0,40.8
3094,2011,Chronic lower respiratory diseases (J40-J47),GR113-082,Ventura,6111.0,White,2106-3,Male,M,116.0,360726.0,32.2
3099,2011,"Bronchitis, chronic and unspecified (J40-J42)",GR113-083,Los Angeles,6037.0,White,2106-3,Male,M,10.0,3622657.0,Unreliable
3100,2011,Emphysema (J43),GR113-084,Alameda,6001.0,White,2106-3,Female,F,23.0,420590.0,5.5
3101,2011,Emphysema (J43),GR113-084,Alameda,6001.0,White,2106-3,Male,M,12.0,422665.0,Unreliable
3102,2011,Emphysema (J43),GR113-084,Contra Costa,6013.0,White,2106-3,Female,F,10.0,382283.0,Unreliable
3103,2011,Emphysema (J43),GR113-084,Contra Costa,6013.0,White,2106-3,Male,M,11.0,373978.0,Unreliable
3104,2011,Emphysema (J43),GR113-084,Kern,6029.0,White,2106-3,Female,F,11.0,348577.0,Unreliable
3105,2011,Emphysema (J43),GR113-084,Los Angeles,6037.0,Black or African American,2054-5,Female,F,10.0,512929.0,Unreliable
3106,2011,Emphysema (J43),GR113-084,Los Angeles,6037.0,Black or African American,2054-5,Male,M,18.0,458798.0,Unreliable
3107,2011,Emphysema (J43),GR113-084,Los Angeles,6037.0,White,2106-3,Female,F,79.0,3613512.0,2.2
3108,2011,Emphysema (J43),GR113-084,Los Angeles,6037.0,White,2106-3,Male,M,74.0,3622657.0,2
3109,2011,Emphysema (J43),GR113-084,Orange,6059.0,White,2106-3,Female,F,35.0,1174655.0,3
3110,2011,Emphysema (J43),GR113-084,Orange,6059.0,White,2106-3,Male,M,22.0,1167232.0,1.9
3111,2011,Emphysema (J43),GR113-084,Riverside,6065.0,White,2106-3,Female,F,17.0,925654.0,Unreliable
3112,2011,Emphysema (J43),GR113-084,Riverside,6065.0,White,2106-3,Male,M,23.0,925177.0,2.5
3113,2011,Emphysema (J43),GR113-084,Sacramento,6067.0,White,2106-3,Female,F,19.0,497396.0,Unreliable
3114,2011,Emphysema (J43),GR113-084,Sacramento,6067.0,White,2106-3,Male,M,19.0,481825.0,Unreliable
3115,2011,Emphysema (J43),GR113-084,San Bernardino,6071.0,White,2106-3,Female,F,14.0,818242.0,Unreliable
3116,2011,Emphysema (J43),GR113-084,San Bernardino,6071.0,White,2106-3,Male,M,23.0,819673.0,2.8
3117,2011,Emphysema (J43),GR113-084,San Diego,6073.0,White,2106-3,Female,F,35.0,1229221.0,2.8
3118,2011,Emphysema (J43),GR113-084,San Diego,6073.0,White,2106-3,Male,M,18.0,1253841.0,Unreliable
3120,2011,Emphysema (J43),GR113-084,Santa Clara,6085.0,White,2106-3,Female,F,14.0,537303.0,Unreliable
3121,2011,Emphysema (J43),GR113-084,Santa Clara,6085.0,White,2106-3,Male,M,10.0,556084.0,Unreliable
3124,2011,Asthma (J45-J46),GR113-085,Los Angeles,6037.0,Asian or Pacific Islander,A-PI,Female,F,11.0,798648.0,Unreliable
3125,2011,Asthma (J45-J46),GR113-085,Los Angeles,6037.0,Black or African American,2054-5,Female,F,16.0,512929.0,Unreliable
3126,2011,Asthma (J45-J46),GR113-085,Los Angeles,6037.0,Black or African American,2054-5,Male,M,16.0,458798.0,Unreliable
3127,2011,Asthma (J45-J46),GR113-085,Los Angeles,6037.0,White,2106-3,Female,F,46.0,3613512.0,1.3
3128,2011,Asthma (J45-J46),GR113-085,Los Angeles,6037.0,White,2106-3,Male,M,26.0,3622657.0,0.7
3129,2011,Asthma (J45-J46),GR113-085,Orange,6059.0,White,2106-3,Female,F,10.0,1174655.0,Unreliable
3130,2011,Asthma (J45-J46),GR113-085,San Bernardino,6071.0,White,2106-3,Male,M,12.0,819673.0,Unreliable
3131,2011,Asthma (J45-J46),GR113-085,San Diego,6073.0,White,2106-3,Female,F,12.0,1229221.0,Unreliable
3132,2011,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Alameda,6001.0,Asian or Pacific Islander,A-PI,Female,F,12.0,233822.0,Unreliable
3133,2011,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Alameda,6001.0,Asian or Pacific Islander,A-PI,Male,M,36.0,215750.0,16.7
3134,2011,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Alameda,6001.0,Black or African American,2054-5,Female,F,30.0,113327.0,26.5
3135,2011,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Alameda,6001.0,Black or African American,2054-5,Male,M,30.0,101260.0,29.6
3136,2011,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Alameda,6001.0,White,2106-3,Female,F,139.0,420590.0,33
3137,2011,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Alameda,6001.0,White,2106-3,Male,M,118.0,422665.0,27.9
3144,2011,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Contra Costa,6013.0,Black or African American,2054-5,Female,F,17.0,60422.0,Unreliable
3145,2011,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Contra Costa,6013.0,Black or African American,2054-5,Male,M,17.0,53005.0,Unreliable
3146,2011,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Contra Costa,6013.0,White,2106-3,Female,F,167.0,382283.0,43.7
3147,2011,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Contra Costa,6013.0,White,2106-3,Male,M,112.0,373978.0,29.9
3150,2011,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Fresno,6019.0,White,2106-3,Female,F,127.0,372613.0,34.1
3151,2011,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Fresno,6019.0,White,2106-3,Male,M,109.0,373481.0,29.2
3153,2011,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Humboldt,6023.0,White,2106-3,Female,F,47.0,58679.0,80.1
3154,2011,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Humboldt,6023.0,White,2106-3,Male,M,31.0,59131.0,52.4
3155,2011,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Imperial,6025.0,White,2106-3,Female,F,10.0,78883.0,Unreliable
3156,2011,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Imperial,6025.0,White,2106-3,Male,M,14.0,80894.0,Unreliable
3158,2011,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Kern,6029.0,Black or African American,2054-5,Female,F,13.0,26842.0,Unreliable
