Notes,County,County Code,Gender,Gender Code,Year,Year Code,Race,Race Code,Deaths,Population,Crude Rate,Age Adjusted Rate,% of Total Deaths
,"Sutter County, CA",6101,Female,F,2006,2006,White,2106-3,45,36625,122.9,104.0,0
,"Sutter County, CA",6101,Female,F,2007,2007,White,2106-3,47,37121,126.6,105.6,0
,"Sutter County, CA",6101,Female,F,2008,2008,White,2106-3,36,37219,96.7,78.9,0
,"Sutter County, CA",6101,Female,F,2009,2009,Asian or Pacific Islander,A-PI,10,7695,130.0 (Unreliable),158.6 (Unreliable),0
,"Sutter County, CA",6101,Female,F,2009,2009,White,2106-3,33,37278,88.5,74.2,0
,"Sutter County, CA",6101,Female,F,2010,2010,White,2106-3,43,37247,115.4,93.1,0
,"Sutter County, CA",6101,Female,F,2011,2011,White,2106-3,36,37011,97.3,77.3,0
,"Sutter County, CA",6101,Female,F,2012,2012,White,2106-3,39,36734,106.2,80.7,0
,"Sutter County, CA",6101,Female,F,2013,2013,White,2106-3,51,36764,138.7,106.2,0
,"Sutter County, CA",6101,Female,F,2014,2014,White,2106-3,37,36696,100.8,80.9,0
,"Sutter County, CA",6101,Female,F,2015,2015,White,2106-3,39,36810,105.9,82.4,0
,"Sutter County, CA",6101,Female,F,2016,2016,White,2106-3,44,36817,119.5,90.3,0
,"Sutter County, CA",6101,Male,M,2006,2006,White,2106-3,34,36273,93.7,117.4,0
,"Sutter County, CA",6101,Male,M,2007,2007,White,2106-3,29,36774,78.9,97.6,0
,"Sutter County, CA",6101,Male,M,2008,2008,White,2106-3,23,36873,62.4,75.2,0
,"Sutter County, CA",6101,Male,M,2009,2009,White,2106-3,39,36709,106.2,120.0,0
,"Sutter County, CA",6101,Male,M,2010,2010,White,2106-3,40,36590,109.3,128.7,0
,"Sutter County, CA",6101,Male,M,2011,2011,White,2106-3,40,36311,110.2,120.7,0
,"Sutter County, CA",6101,Male,M,2012,2012,White,2106-3,22,36098,60.9,66.6,0
,"Sutter County, CA",6101,Male,M,2013,2013,White,2106-3,38,36175,105.0,104.5,0
,"Sutter County, CA",6101,Male,M,2014,2014,White,2106-3,33,36144,91.3,89.4,0
,"Sutter County, CA",6101,Male,M,2015,2015,White,2106-3,32,36175,88.5,80.8,0
,"Sutter County, CA",6101,Male,M,2016,2016,White,2106-3,38,36280,104.7,95.5,0
,"Tehama County, CA",6103,Female,F,2006,2006,White,2106-3,46,29155,157.8,116.8,0
,"Tehama County, CA",6103,Female,F,2007,2007,White,2106-3,42,29404,142.8,106.7,0
,"Tehama County, CA",6103,Female,F,2008,2008,White,2106-3,50,29450,169.8,122.9,0
,"Tehama County, CA",6103,Female,F,2009,2009,White,2106-3,25,29493,84.8,59.2,0
,"Tehama County, CA",6103,Female,F,2010,2010,White,2106-3,28,29736,94.2,67.4,0
,"Tehama County, CA",6103,Female,F,2011,2011,White,2106-3,38,29588,128.4,89.8,0
,"Tehama County, CA",6103,Female,F,2012,2012,White,2106-3,39,29498,132.2,94.1,0
,"Tehama County, CA",6103,Female,F,2013,2013,White,2106-3,29,29305,99.0,66.6,0
,"Tehama County, CA",6103,Female,F,2014,2014,White,2106-3,40,29272,136.6,91.2,0
,"Tehama County, CA",6103,Female,F,2015,2015,White,2106-3,45,29385,153.1,103.5,0
,"Tehama County, CA",6103,Female,F,2016,2016,White,2106-3,48,29450,163.0,106.6,0
,"Tehama County, CA",6103,Male,M,2006,2006,White,2106-3,44,28902,152.2,137.2,0
,"Tehama County, CA",6103,Male,M,2007,2007,White,2106-3,40,29054,137.7,125.0,0
,"Tehama County, CA",6103,Male,M,2008,2008,White,2106-3,45,29327,153.4,147.0,0
,"Tehama County, CA",6103,Male,M,2009,2009,White,2106-3,51,29345,173.8,157.8,0
,"Tehama County, CA",6103,Male,M,2010,2010,White,2106-3,42,29531,142.2,125.3,0
,"Tehama County, CA",6103,Male,M,2011,2011,White,2106-3,37,29369,126.0,109.6,0
,"Tehama County, CA",6103,Male,M,2012,2012,White,2106-3,44,29298,150.2,132.0,0
,"Tehama County, CA",6103,Male,M,2013,2013,White,2106-3,32,29116,109.9,90.5,0
,"Tehama County, CA",6103,Male,M,2014,2014,White,2106-3,37,28953,127.8,99.5,0
,"Tehama County, CA",6103,Male,M,2015,2015,White,2106-3,36,29078,123.8,99.9,0
,"Tehama County, CA",6103,Male,M,2016,2016,White,2106-3,41,29050,141.1,113.6,0
,"Trinity County, CA",6105,Female,F,2007,2007,White,2106-3,10,6110,163.7 (Unreliable),109.7 (Unreliable),0
,"Trinity County, CA",6105,Female,F,2014,2014,White,2106-3,10,5853,170.9 (Unreliable),96.6 (Unreliable),0
,"Trinity County, CA",6105,Female,F,2015,2015,White,2106-3,10,5784,172.9 (Unreliable),94.0 (Unreliable),0
,"Trinity County, CA",6105,Male,M,2009,2009,White,2106-3,13,6475,200.8 (Unreliable),156.0 (Unreliable),0
,"Trinity County, CA",6105,Male,M,2013,2013,White,2106-3,15,6251,240.0 (Unreliable),146.1 (Unreliable),0
,"Trinity County, CA",6105,Male,M,2016,2016,White,2106-3,11,5916,185.9 (Unreliable),93.2 (Unreliable),0
,"Tulare County, CA",6107,Female,F,2006,2006,White,2106-3,137,187968,72.9,80.9,0.001
,"Tulare County, CA",6107,Female,F,2007,2007,White,2106-3,141,190843,73.9,81.9,0.001
,"Tulare County, CA",6107,Female,F,2008,2008,White,2106-3,111,193560,57.3,62.5,0
,"Tulare County, CA",6107,Female,F,2009,2009,White,2106-3,167,196523,85.0,94.5,0.001
,"Tulare County, CA",6107,Female,F,2010,2010,White,2106-3,132,198512,66.5,74.0,0.001
,"Tulare County, CA",6107,Female,F,2011,2011,White,2106-3,162,200693,80.7,87.6,0.001
,"Tulare County, CA",6107,Female,F,2012,2012,White,2106-3,150,202179,74.2,79.5,0.001
,"Tulare County, CA",6107,Female,F,2013,2013,White,2106-3,156,203392,76.7,81.2,0.001
,"Tulare County, CA",6107,Female,F,2014,2014,White,2106-3,150,204672,73.3,77.8,0.001
,"Tulare County, CA",6107,Female,F,2015,2015,White,2106-3,147,205601,71.5,75.8,0.001
,"Tulare County, CA",6107,Female,F,2016,2016,White,2106-3,156,206456,75.6,77.0,0.001
,"Tulare County, CA",6107,Male,M,2006,2006,White,2106-3,121,188832,64.1,94.3,0
,"Tulare County, CA",6107,Male,M,2007,2007,White,2106-3,123,191708,64.2,95.9,0
,"Tulare County, CA",6107,Male,M,2008,2008,White,2106-3,129,194616,66.3,99.4,0.001
,"Tulare County, CA",6107,Male,M,2009,2009,White,2106-3,127,197458,64.3,97.1,0
,"Tulare County, CA",6107,Male,M,2010,2010,White,2106-3,136,199251,68.3,101.6,0.001
,"Tulare County, CA",6107,Male,M,2011,2011,White,2106-3,159,201611,78.9,115.1,0.001
,"Tulare County, CA",6107,Male,M,2012,2012,White,2106-3,144,203012,70.9,98.8,0.001
,"Tulare County, CA",6107,Male,M,2013,2013,White,2106-3,156,204048,76.5,110.3,0.001
,"Tulare County, CA",6107,Male,M,2014,2014,White,2106-3,144,205122,70.2,94.7,0.001
,"Tulare County, CA",6107,Male,M,2015,2015,White,2106-3,131,205775,63.7,84.5,0.001
,"Tulare County, CA",6107,Male,M,2016,2016,White,2106-3,152,206607,73.6,97.3,0.001
,"Tuolumne County, CA",6109,Female,F,2006,2006,White,2106-3,27,25575,105.6,62.5,0
,"Tuolumne County, CA",6109,Female,F,2007,2007,White,2106-3,34,25320,134.3,73.8,0
,"Tuolumne County, CA",6109,Female,F,2008,2008,White,2106-3,42,25269,166.2,86.4,0
,"Tuolumne County, CA",6109,Female,F,2009,2009,White,2106-3,30,25038,119.8,63.5,0
,"Tuolumne County, CA",6109,Female,F,2010,2010,White,2106-3,36,24762,145.4,82.5,0
,"Tuolumne County, CA",6109,Female,F,2011,2011,White,2106-3,34,24469,139.0,69.3,0
,"Tuolumne County, CA",6109,Female,F,2012,2012,White,2106-3,32,24285,131.8,63.1,0
,"Tuolumne County, CA",6109,Female,F,2013,2013,White,2106-3,41,24326,168.5,84.6,0
,"Tuolumne County, CA",6109,Female,F,2014,2014,White,2106-3,31,24202,128.1,68.4,0
,"Tuolumne County, CA",6109,Female,F,2015,2015,White,2106-3,29,24189,119.9,71.4,0
,"Tuolumne County, CA",6109,Female,F,2016,2016,White,2106-3,37,24228,152.7,75.7,0
,"Tuolumne County, CA",6109,Male,M,2006,2006,White,2106-3,30,27621,108.6,83.9,0
,"Tuolumne County, CA",6109,Male,M,2007,2007,White,2106-3,15,27432,54.7 (Unreliable),45.3 (Unreliable),0
,"Tuolumne County, CA",6109,Male,M,2008,2008,White,2106-3,29,27374,105.9,80.6,0
,"Tuolumne County, CA",6109,Male,M,2009,2009,White,2106-3,26,27094,96.0,74.1,0
,"Tuolumne County, CA",6109,Male,M,2010,2010,White,2106-3,33,26874,122.8,84.6,0
,"Tuolumne County, CA",6109,Male,M,2011,2011,White,2106-3,21,26429,79.5,58.9,0
,"Tuolumne County, CA",6109,Male,M,2012,2012,White,2106-3,34,26064,130.4,87.1,0
,"Tuolumne County, CA",6109,Male,M,2013,2013,White,2106-3,36,25878,139.1,89.9,0
,"Tuolumne County, CA",6109,Male,M,2014,2014,White,2106-3,38,25792,147.3,95.0,0
,"Tuolumne County, CA",6109,Male,M,2015,2015,White,2106-3,38,25584,148.5,93.7,0
,"Tuolumne County, CA",6109,Male,M,2016,2016,White,2106-3,46,25613,179.6,105.0,0
,"Ventura County, CA",6111,Female,F,2006,2006,White,2106-3,261,352535,74.0,65.6,0.001
,"Ventura County, CA",6111,Female,F,2007,2007,Asian or Pacific Islander,A-PI,12,33239,36.1 (Unreliable),41.9 (Unreliable),0
,"Ventura County, CA",6111,Female,F,2007,2007,White,2106-3,227,352220,64.4,56.9,0.001
,"Ventura County, CA",6111,Female,F,2008,2008,White,2106-3,227,353928,64.1,55.7,0.001
,"Ventura County, CA",6111,Female,F,2009,2009,White,2106-3,249,357204,69.7,60.5,0.001
,"Ventura County, CA",6111,Female,F,2010,2010,Asian or Pacific Islander,A-PI,11,35809,30.7 (Unreliable),34.5 (Unreliable),0
,"Ventura County, CA",6111,Female,F,2010,2010,White,2106-3,239,359932,66.4,54.9,0.001
,"Ventura County, CA",6111,Female,F,2011,2011,White,2106-3,243,362663,67.0,54.4,0.001
,"Ventura County, CA",6111,Female,F,2012,2012,Asian or Pacific Islander,A-PI,12,37121,32.3 (Unreliable),31.7 (Unreliable),0
,"Ventura County, CA",6111,Female,F,2012,2012,White,2106-3,229,364450,62.8,50.8,0.001
,"Ventura County, CA",6111,Female,F,2013,2013,Asian or Pacific Islander,A-PI,14,37729,37.1 (Unreliable),34.7 (Unreliable),0
,"Ventura County, CA",6111,Female,F,2013,2013,White,2106-3,243,366401,66.3,52.2,0.001
,"Ventura County, CA",6111,Female,F,2014,2014,White,2106-3,222,368163,60.3,47.2,0.001
,"Ventura County, CA",6111,Female,F,2015,2015,White,2106-3,250,369057,67.7,52.1,0.001
,"Ventura County, CA",6111,Female,F,2016,2016,Asian or Pacific Islander,A-PI,16,39995,40.0 (Unreliable),35.0 (Unreliable),0
,"Ventura County, CA",6111,Female,F,2016,2016,White,2106-3,219,369087,59.3,43.4,0.001
,"Ventura County, CA",6111,Male,M,2006,2006,White,2106-3,204,351571,58.0,77.1,0.001
,"Ventura County, CA",6111,Male,M,2007,2007,White,2106-3,188,350859,53.6,68.4,0.001
,"Ventura County, CA",6111,Male,M,2008,2008,White,2106-3,231,352444,65.5,81.2,0.001
,"Ventura County, CA",6111,Male,M,2009,2009,Asian or Pacific Islander,A-PI,12,30524,39.3 (Unreliable),60.5 (Unreliable),0
,"Ventura County, CA",6111,Male,M,2009,2009,White,2106-3,204,355154,57.4,68.6,0.001
,"Ventura County, CA",6111,Male,M,2010,2010,Asian or Pacific Islander,A-PI,11,31282,35.2 (Unreliable),53.0 (Unreliable),0
,"Ventura County, CA",6111,Male,M,2010,2010,White,2106-3,188,357841,52.5,62.7,0.001
,"Ventura County, CA",6111,Male,M,2011,2011,White,2106-3,200,359754,55.6,62.9,0.001
,"Ventura County, CA",6111,Male,M,2012,2012,White,2106-3,193,360625,53.5,60.5,0.001
,"Ventura County, CA",6111,Male,M,2013,2013,White,2106-3,222,362164,61.3,67.8,0.001
,"Ventura County, CA",6111,Male,M,2014,2014,White,2106-3,200,363285,55.1,59.8,0.001
,"Ventura County, CA",6111,Male,M,2015,2015,Asian or Pacific Islander,A-PI,10,34026,29.4 (Unreliable),36.3 (Unreliable),0
,"Ventura County, CA",6111,Male,M,2015,2015,White,2106-3,197,364167,54.1,55.7,0.001
,"Ventura County, CA",6111,Male,M,2016,2016,Asian or Pacific Islander,A-PI,14,34768,40.3 (Unreliable),45.9 (Unreliable),0
,"Ventura County, CA",6111,Male,M,2016,2016,White,2106-3,236,364229,64.8,64.2,0.001
,"Yolo County, CA",6113,Female,F,2006,2006,White,2106-3,84,78241,107.4,102.4,0
,"Yolo County, CA",6113,Female,F,2007,2007,White,2106-3,61,79626,76.6,72.4,0
,"Yolo County, CA",6113,Female,F,2008,2008,White,2106-3,69,80407,85.8,77.9,0
,"Yolo County, CA",6113,Female,F,2009,2009,White,2106-3,71,80920,87.7,80.2,0
,"Yolo County, CA",6113,Female,F,2010,2010,White,2106-3,72,81056,88.8,76.8,0
,"Yolo County, CA",6113,Female,F,2011,2011,White,2106-3,78,81396,95.8,86.4,0
,"Yolo County, CA",6113,Female,F,2012,2012,White,2106-3,73,82284,88.7,77.0,0
,"Yolo County, CA",6113,Female,F,2013,2013,White,2106-3,73,82864,88.1,77.7,0
,"Yolo County, CA",6113,Female,F,2014,2014,White,2106-3,56,83424,67.1,57.3,0
,"Yolo County, CA",6113,Female,F,2015,2015,White,2106-3,62,84482,73.4,64.4,0
,"Yolo County, CA",6113,Female,F,2016,2016,White,2106-3,59,85482,69.0,55.5,0
,"Yolo County, CA",6113,Male,M,2006,2006,White,2106-3,78,75020,104.0,145.4,0
,"Yolo County, CA",6113,Male,M,2007,2007,White,2106-3,57,76322,74.7,104.0,0
,"Yolo County, CA",6113,Male,M,2008,2008,White,2106-3,52,76937,67.6,86.4,0
,"Yolo County, CA",6113,Male,M,2009,2009,White,2106-3,68,77508,87.7,112.4,0
,"Yolo County, CA",6113,Male,M,2010,2010,White,2106-3,63,77546,81.2,106.0,0
,"Yolo County, CA",6113,Male,M,2011,2011,White,2106-3,73,77759,93.9,115.8,0
,"Yolo County, CA",6113,Male,M,2012,2012,White,2106-3,63,78545,80.2,98.1,0
,"Yolo County, CA",6113,Male,M,2013,2013,White,2106-3,51,79289,64.3,74.5,0
,"Yolo County, CA",6113,Male,M,2014,2014,White,2106-3,72,80096,89.9,105.0,0
,"Yolo County, CA",6113,Male,M,2015,2015,White,2106-3,63,81028,77.8,86.7,0
,"Yolo County, CA",6113,Male,M,2016,2016,White,2106-3,60,81779,73.4,80.6,0
,"Yuba County, CA",6115,Female,F,2006,2006,White,2106-3,32,28651,111.7,119.1,0
,"Yuba County, CA",6115,Female,F,2007,2007,White,2106-3,33,29182,113.1,123.0,0
,"Yuba County, CA",6115,Female,F,2008,2008,White,2106-3,27,29568,91.3,102.5,0
,"Yuba County, CA",6115,Female,F,2009,2009,White,2106-3,27,29440,91.7,97.5,0
,"Yuba County, CA",6115,Female,F,2010,2010,White,2106-3,27,29644,91.1,94.3,0
,"Yuba County, CA",6115,Female,F,2011,2011,White,2106-3,38,29794,127.5,133.6,0
,"Yuba County, CA",6115,Female,F,2012,2012,White,2106-3,31,29866,103.8,103.0,0
,"Yuba County, CA",6115,Female,F,2013,2013,White,2106-3,47,29971,156.8,160.9,0
,"Yuba County, CA",6115,Female,F,2014,2014,White,2106-3,27,30168,89.5,84.5,0
,"Yuba County, CA",6115,Female,F,2015,2015,White,2106-3,31,30326,102.2,100.4,0
,"Yuba County, CA",6115,Female,F,2016,2016,White,2106-3,39,30528,127.8,118.0,0
,"Yuba County, CA",6115,Male,M,2006,2006,White,2106-3,33,29171,113.1,163.1,0
,"Yuba County, CA",6115,Male,M,2007,2007,White,2106-3,26,29672,87.6,121.6,0
,"Yuba County, CA",6115,Male,M,2008,2008,White,2106-3,24,30102,79.7,105.3,0
,"Yuba County, CA",6115,Male,M,2009,2009,White,2106-3,21,29994,70.0,92.2,0
,"Yuba County, CA",6115,Male,M,2010,2010,White,2106-3,20,30121,66.4,87.5,0
,"Yuba County, CA",6115,Male,M,2011,2011,White,2106-3,30,30270,99.1,110.7,0
,"Yuba County, CA",6115,Male,M,2012,2012,White,2106-3,31,30470,101.7,131.0,0
,"Yuba County, CA",6115,Male,M,2013,2013,White,2106-3,36,30585,117.7,152.7,0
,"Yuba County, CA",6115,Male,M,2014,2014,White,2106-3,41,30839,132.9,156.5,0
,"Yuba County, CA",6115,Male,M,2015,2015,White,2106-3,37,30989,119.4,133.2,0
,"Yuba County, CA",6115,Male,M,2016,2016,White,2106-3,39,31258,124.8,132.0,0
---,,,,,,,,,,,,,
"Dataset: Compressed Mortality, 1999-2016",,,,,,,,,,,,,
Query Parameters:,,,,,,,,,,,,,
Title: California Mortality,,,,,,,,,,,,,
ICD-10 Codes: J00-J98 (Diseases of the respiratory system),,,,,,,,,,,,,
States: California (06),,,,,,,,,,,,,
Year: 2006; 2007; 2008; 2009; 2010; 2011; 2012; 2013; 2014; 2015; 2016,,,,,,,,,,,,,
Group By: County; Gender; Year; Race,,,,,,,,,,,,,
Show Totals: Disabled,,,,,,,,,,,,,
Show Zero Values: False,,,,,,,,,,,,,
Show Suppressed: False,,,,,,,,,,,,,
Standard Population: 2000 U.S. Std. Population,,,,,,,,,,,,,
"Calculate Rates Per: 100,000",,,,,,,,,,,,,
---,,,,,,,,,,,,,
Help: See http://wonder.cdc.gov/wonder/help/cmf.html for more information.,,,,,,,,,,,,,
---,,,,,,,,,,,,,
"Query Date: May 12, 2021 9:43:43 PM",,,,,,,,,,,,,
---,,,,,,,,,,,,,
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. Compressed Mortality File",,,,,,,,,,,,,
"1999-2016 on CDC WONDER Online Database, released June 2017. Data are from the Compressed Mortality File 1999-2016 Series 20 No.",,,,,,,,,,,,,
"2U, 2016, as compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative",,,,,,,,,,,,,
"Program. Accessed at http://wonder.cdc.gov/cmf-icd10.html on May 12, 2021 9:43:43 PM",,,,,,,,,,,,,
---,,,,,,,,,,,,,
Messages:,,,,,,,,,,,,,
1. Totals are not available for these results due to suppression constraints. More Information:,,,,,,,,,,,,,
http://wonder.cdc.gov/wonder/help/faq.html#Privacy.,,,,,,,,,,,,,
2. Rows with suppressed Deaths are hidden. Use Quick Options above to show suppressed rows.,,,,,,,,,,,,,
---,,,,,,,,,,,,,
Caveats:,,,,,,,,,,,,,
"1. Due to confidentiality constraints, sub-national death counts and rates are suppressed when the number of deaths is less than",,,,,,,,,,,,,
10. Figures representing infant deaths and births have additional constraints for national and local data. More information:,,,,,,,,,,,,,
http://wonder.cdc.gov/wonder/help/cmf.html#Assurance of Confidentiality.,,,,,,,,,,,,,
2. Death rates are flagged as Unreliable when the rate is calculated with a numerator of 20 or less. More information:,,,,,,,,,,,,,
http://wonder.cdc.gov/wonder/help/cmf.html#Unreliable.,,,,,,,,,,,,,
"3. About sub-national population figures for regions, divisions, states and counties: population figures for 1999 are from the",,,,,,,,,,,,,
1990-1999 series of bridged-race intercensal estimates of the July 1 resident population; population figures for 2000 and 2010,,,,,,,,,,,,,
are bridged-race April 1 census counts; population figures for 2001-2009 are from the revised 2000-2009 series of bridged-race,,,,,,,,,,,,,
intercensal estimates of the July 1 resident population; and population figures for 2011-2015 are bridged-race postcensal,,,,,,,,,,,,,
"estimates of the July 1 resident population, from the Vintage 2015 series released by NCHS on June 28, 2016.",,,,,,,,,,,,,
4. The population figures used in the calculation of death rates for the age group 'under 1 year' are the estimates of the,,,,,,,,,,,,,
resident population that is under one year of age. More information: http://wonder.cdc.gov/wonder/help/cmf.html#Age Group.,,,,,,,,,,,,,
5. The populations used to calculate standard age-adjusted rates are documented here: More information:,,,,,,,,,,,,,
http://wonder.cdc.gov/wonder/help/cmf.html#2000 Standard Population.,,,,,,,,,,,,,
6. The method used to calculate age-adjusted rates is documented here: More information:,,,,,,,,,,,,,
http://wonder.cdc.gov/wonder/help/cmf.html#Age-Adjusted Rates.,,,,,,,,,,,,,
"7. Deaths for persons of unknown age are included in counts and crude rates, but are not included in age-adjusted rates.",,,,,,,,,,,,,
8. Information included on the death certificate about the race and Hispanic ethnicity of the decedent is reported by the,,,,,,,,,,,,,
"funeral director as provided by an informant, often the surviving next of kin, or, in the absence of an informant, on the basis",,,,,,,,,,,,,
of observation. Race and ethnicity information from the census is by self-report. To the extent that race and Hispanic origin,,,,,,,,,,,,,
"are inconsistent between these two data sources, death rates will be biased. More information:",,,,,,,,,,,,,
http://wonder.cdc.gov/wonder/help/cmf.html#Racial Differences.,,,,,,,,,,,,,
"9. As of April 3, 2017, the underlying cause of death has been revised for 125 deaths in 2014. More information:",,,,,,,,,,,,,
http://wonder.cdc.gov/wonder/help/cmf.html#2014-Revision.,,,,,,,,,,,,,
