,Unnamed: 0,Year,ICD-10 113 Cause List,ICD-10 113 Cause List Code,County,County Code,Race,Race Code,Gender,Gender Code,Deaths,Population,Crude Rate
1023,1727,2009,Influenza and pneumonia (J09-J18),GR113-076,San Diego,6073.0,White,2106-3,Female,F,141.0,1205814.0,11.7
1024,1728,2009,Influenza and pneumonia (J09-J18),GR113-076,San Diego,6073.0,White,2106-3,Male,M,160.0,1227953.0,13
1025,1729,2009,Influenza and pneumonia (J09-J18),GR113-076,San Francisco,6075.0,Asian or Pacific Islander,A-PI,Female,F,39.0,151679.0,25.7
1026,1730,2009,Influenza and pneumonia (J09-J18),GR113-076,San Francisco,6075.0,Asian or Pacific Islander,A-PI,Male,M,27.0,132548.0,20.4
1027,1731,2009,Influenza and pneumonia (J09-J18),GR113-076,San Francisco,6075.0,Black or African American,2054-5,Male,M,10.0,28998.0,Unreliable
1028,1732,2009,Influenza and pneumonia (J09-J18),GR113-076,San Francisco,6075.0,White,2106-3,Female,F,58.0,212388.0,27.3
1029,1733,2009,Influenza and pneumonia (J09-J18),GR113-076,San Francisco,6075.0,White,2106-3,Male,M,42.0,240387.0,17.5
1030,1743,2009,Influenza and pneumonia (J09-J18),GR113-076,Santa Barbara,6083.0,White,2106-3,Female,F,33.0,185604.0,17.8
1031,1744,2009,Influenza and pneumonia (J09-J18),GR113-076,Santa Barbara,6083.0,White,2106-3,Male,M,35.0,186707.0,18.7
1032,1745,2009,Influenza and pneumonia (J09-J18),GR113-076,Santa Clara,6085.0,Asian or Pacific Islander,A-PI,Female,F,30.0,306074.0,9.8
1033,1746,2009,Influenza and pneumonia (J09-J18),GR113-076,Santa Clara,6085.0,Asian or Pacific Islander,A-PI,Male,M,32.0,293725.0,10.9
1034,1747,2009,Influenza and pneumonia (J09-J18),GR113-076,Santa Clara,6085.0,White,2106-3,Female,F,103.0,530658.0,19.4
1035,1748,2009,Influenza and pneumonia (J09-J18),GR113-076,Santa Clara,6085.0,White,2106-3,Male,M,102.0,548396.0,18.6
1036,1749,2009,Influenza and pneumonia (J09-J18),GR113-076,Santa Cruz,6087.0,White,2106-3,Female,F,20.0,117947.0,17
1037,1750,2009,Influenza and pneumonia (J09-J18),GR113-076,Santa Cruz,6087.0,White,2106-3,Male,M,17.0,117633.0,Unreliable
1038,1753,2009,Influenza and pneumonia (J09-J18),GR113-076,Solano,6095.0,Black or African American,2054-5,Male,M,11.0,35847.0,Unreliable
1039,1754,2009,Influenza and pneumonia (J09-J18),GR113-076,Solano,6095.0,White,2106-3,Female,F,31.0,128352.0,24.2
1040,1755,2009,Influenza and pneumonia (J09-J18),GR113-076,Solano,6095.0,White,2106-3,Male,M,33.0,131250.0,25.1
1041,1763,2009,Influenza and pneumonia (J09-J18),GR113-076,Ventura,6111.0,White,2106-3,Female,F,41.0,357204.0,11.5
1042,1764,2009,Influenza and pneumonia (J09-J18),GR113-076,Ventura,6111.0,White,2106-3,Male,M,52.0,355154.0,14.6
1043,1767,2009,Influenza (J09-J11),GR113-077,Fresno,6019.0,White,2106-3,Female,F,12.0,366115.0,Unreliable
1044,1768,2009,Influenza (J09-J11),GR113-077,Fresno,6019.0,White,2106-3,Male,M,11.0,366321.0,Unreliable
1045,1769,2009,Influenza (J09-J11),GR113-077,Los Angeles,6037.0,White,2106-3,Female,F,49.0,3585857.0,1.4
1046,1770,2009,Influenza (J09-J11),GR113-077,Los Angeles,6037.0,White,2106-3,Male,M,51.0,3591047.0,1.4
1047,1771,2009,Influenza (J09-J11),GR113-077,Orange,6059.0,White,2106-3,Female,F,16.0,1160283.0,Unreliable
1048,1772,2009,Influenza (J09-J11),GR113-077,Orange,6059.0,White,2106-3,Male,M,18.0,1151457.0,Unreliable
1049,1773,2009,Influenza (J09-J11),GR113-077,Riverside,6065.0,White,2106-3,Female,F,12.0,893141.0,Unreliable
1050,1774,2009,Influenza (J09-J11),GR113-077,Riverside,6065.0,White,2106-3,Male,M,17.0,891361.0,Unreliable
1051,1775,2009,Influenza (J09-J11),GR113-077,San Bernardino,6071.0,White,2106-3,Female,F,13.0,801528.0,Unreliable
1052,1776,2009,Influenza (J09-J11),GR113-077,San Bernardino,6071.0,White,2106-3,Male,M,13.0,803754.0,Unreliable
1053,1777,2009,Influenza (J09-J11),GR113-077,San Diego,6073.0,White,2106-3,Female,F,17.0,1205814.0,Unreliable
1054,1778,2009,Influenza (J09-J11),GR113-077,San Diego,6073.0,White,2106-3,Male,M,17.0,1227953.0,Unreliable
1055,1779,2009,Pneumonia (J12-J18),GR113-078,Alameda,6001.0,Asian or Pacific Islander,A-PI,Female,F,29.0,223847.0,13
1056,1780,2009,Pneumonia (J12-J18),GR113-078,Alameda,6001.0,Asian or Pacific Islander,A-PI,Male,M,28.0,206944.0,13.5
1057,1781,2009,Pneumonia (J12-J18),GR113-078,Alameda,6001.0,Black or African American,2054-5,Female,F,15.0,113192.0,Unreliable
1058,1782,2009,Pneumonia (J12-J18),GR113-078,Alameda,6001.0,Black or African American,2054-5,Male,M,11.0,100199.0,Unreliable
1059,1783,2009,Pneumonia (J12-J18),GR113-078,Alameda,6001.0,White,2106-3,Female,F,63.0,416165.0,15.1
1060,1784,2009,Pneumonia (J12-J18),GR113-078,Alameda,6001.0,White,2106-3,Male,M,56.0,416940.0,13.4
1061,1787,2009,Pneumonia (J12-J18),GR113-078,Contra Costa,6013.0,Asian or Pacific Islander,A-PI,Male,M,11.0,81010.0,Unreliable
1062,1788,2009,Pneumonia (J12-J18),GR113-078,Contra Costa,6013.0,White,2106-3,Female,F,60.0,376140.0,16
1063,1789,2009,Pneumonia (J12-J18),GR113-078,Contra Costa,6013.0,White,2106-3,Male,M,47.0,367438.0,12.8
1064,1792,2009,Pneumonia (J12-J18),GR113-078,Fresno,6019.0,Asian or Pacific Islander,A-PI,Male,M,10.0,49186.0,Unreliable
1065,1793,2009,Pneumonia (J12-J18),GR113-078,Fresno,6019.0,White,2106-3,Female,F,86.0,366115.0,23.5
1066,1794,2009,Pneumonia (J12-J18),GR113-078,Fresno,6019.0,White,2106-3,Male,M,78.0,366321.0,21.3
1067,1795,2009,Pneumonia (J12-J18),GR113-078,Humboldt,6023.0,White,2106-3,Female,F,10.0,58703.0,Unreliable
1068,1796,2009,Pneumonia (J12-J18),GR113-078,Imperial,6025.0,White,2106-3,Male,M,12.0,78814.0,Unreliable
1069,1797,2009,Pneumonia (J12-J18),GR113-078,Kern,6029.0,White,2106-3,Female,F,70.0,341505.0,20.5
1070,1798,2009,Pneumonia (J12-J18),GR113-078,Kern,6029.0,White,2106-3,Male,M,68.0,363440.0,18.7
1071,1800,2009,Pneumonia (J12-J18),GR113-078,Los Angeles,6037.0,Asian or Pacific Islander,A-PI,Female,F,140.0,781741.0,17.9
1072,1801,2009,Pneumonia (J12-J18),GR113-078,Los Angeles,6037.0,Asian or Pacific Islander,A-PI,Male,M,145.0,695663.0,20.8
1073,1802,2009,Pneumonia (J12-J18),GR113-078,Los Angeles,6037.0,Black or African American,2054-5,Female,F,118.0,513103.0,23
1074,1803,2009,Pneumonia (J12-J18),GR113-078,Los Angeles,6037.0,Black or African American,2054-5,Male,M,102.0,456284.0,22.4
1075,1804,2009,Pneumonia (J12-J18),GR113-078,Los Angeles,6037.0,White,2106-3,Female,F,763.0,3585857.0,21.3
1076,1805,2009,Pneumonia (J12-J18),GR113-078,Los Angeles,6037.0,White,2106-3,Male,M,712.0,3591047.0,19.8
1077,1814,2009,Pneumonia (J12-J18),GR113-078,Orange,6059.0,Asian or Pacific Islander,A-PI,Female,F,26.0,297750.0,8.7
1078,1815,2009,Pneumonia (J12-J18),GR113-078,Orange,6059.0,Asian or Pacific Islander,A-PI,Male,M,37.0,272738.0,13.6
1079,1816,2009,Pneumonia (J12-J18),GR113-078,Orange,6059.0,White,2106-3,Female,F,211.0,1160283.0,18.2
1080,1817,2009,Pneumonia (J12-J18),GR113-078,Orange,6059.0,White,2106-3,Male,M,195.0,1151457.0,16.9
1081,1820,2009,Pneumonia (J12-J18),GR113-078,Riverside,6065.0,White,2106-3,Female,F,122.0,893141.0,13.7
1082,1821,2009,Pneumonia (J12-J18),GR113-078,Riverside,6065.0,White,2106-3,Male,M,109.0,891361.0,12.2
1083,1822,2009,Pneumonia (J12-J18),GR113-078,Sacramento,6067.0,Asian or Pacific Islander,A-PI,Female,F,17.0,123807.0,Unreliable
1084,1823,2009,Pneumonia (J12-J18),GR113-078,Sacramento,6067.0,Asian or Pacific Islander,A-PI,Male,M,13.0,115199.0,Unreliable
1085,1824,2009,Pneumonia (J12-J18),GR113-078,Sacramento,6067.0,Black or African American,2054-5,Male,M,11.0,85302.0,Unreliable
1086,1825,2009,Pneumonia (J12-J18),GR113-078,Sacramento,6067.0,White,2106-3,Female,F,108.0,492108.0,21.9
1087,1826,2009,Pneumonia (J12-J18),GR113-078,Sacramento,6067.0,White,2106-3,Male,M,91.0,475970.0,19.1
1088,1827,2009,Pneumonia (J12-J18),GR113-078,San Bernardino,6071.0,White,2106-3,Female,F,63.0,801528.0,7.9
1089,1828,2009,Pneumonia (J12-J18),GR113-078,San Bernardino,6071.0,White,2106-3,Male,M,71.0,803754.0,8.8
1090,1829,2009,Pneumonia (J12-J18),GR113-078,San Diego,6073.0,White,2106-3,Female,F,124.0,1205814.0,10.3
1091,1830,2009,Pneumonia (J12-J18),GR113-078,San Diego,6073.0,White,2106-3,Male,M,143.0,1227953.0,11.6
1092,1831,2009,Pneumonia (J12-J18),GR113-078,San Francisco,6075.0,Asian or Pacific Islander,A-PI,Female,F,37.0,151679.0,24.4
1093,1832,2009,Pneumonia (J12-J18),GR113-078,San Francisco,6075.0,Asian or Pacific Islander,A-PI,Male,M,24.0,132548.0,18.1
1094,1833,2009,Pneumonia (J12-J18),GR113-078,San Francisco,6075.0,Black or African American,2054-5,Male,M,10.0,28998.0,Unreliable
1095,1834,2009,Pneumonia (J12-J18),GR113-078,San Francisco,6075.0,White,2106-3,Female,F,57.0,212388.0,26.8
1096,1835,2009,Pneumonia (J12-J18),GR113-078,San Francisco,6075.0,White,2106-3,Male,M,40.0,240387.0,16.6
1097,1844,2009,Pneumonia (J12-J18),GR113-078,Santa Barbara,6083.0,White,2106-3,Female,F,29.0,185604.0,15.6
1098,1845,2009,Pneumonia (J12-J18),GR113-078,Santa Barbara,6083.0,White,2106-3,Male,M,32.0,186707.0,17.1
1099,1846,2009,Pneumonia (J12-J18),GR113-078,Santa Clara,6085.0,Asian or Pacific Islander,A-PI,Female,F,26.0,306074.0,8.5
1100,1847,2009,Pneumonia (J12-J18),GR113-078,Santa Clara,6085.0,Asian or Pacific Islander,A-PI,Male,M,31.0,293725.0,10.6
1101,1848,2009,Pneumonia (J12-J18),GR113-078,Santa Clara,6085.0,White,2106-3,Female,F,95.0,530658.0,17.9
1102,1849,2009,Pneumonia (J12-J18),GR113-078,Santa Clara,6085.0,White,2106-3,Male,M,97.0,548396.0,17.7
1103,1850,2009,Pneumonia (J12-J18),GR113-078,Santa Cruz,6087.0,White,2106-3,Female,F,17.0,117947.0,Unreliable
1104,1851,2009,Pneumonia (J12-J18),GR113-078,Santa Cruz,6087.0,White,2106-3,Male,M,17.0,117633.0,Unreliable
1105,1854,2009,Pneumonia (J12-J18),GR113-078,Solano,6095.0,Black or African American,2054-5,Male,M,10.0,35847.0,Unreliable
1106,1855,2009,Pneumonia (J12-J18),GR113-078,Solano,6095.0,White,2106-3,Female,F,30.0,128352.0,23.4
1107,1856,2009,Pneumonia (J12-J18),GR113-078,Solano,6095.0,White,2106-3,Male,M,28.0,131250.0,21.3
1108,1864,2009,Pneumonia (J12-J18),GR113-078,Ventura,6111.0,White,2106-3,Female,F,36.0,357204.0,10.1
1109,1865,2009,Pneumonia (J12-J18),GR113-078,Ventura,6111.0,White,2106-3,Male,M,46.0,355154.0,13
1110,1868,2009,Chronic lower respiratory diseases (J40-J47),GR113-082,Alameda,6001.0,Asian or Pacific Islander,A-PI,Female,F,16.0,223847.0,Unreliable
1111,1869,2009,Chronic lower respiratory diseases (J40-J47),GR113-082,Alameda,6001.0,Asian or Pacific Islander,A-PI,Male,M,30.0,206944.0,14.5
1112,1870,2009,Chronic lower respiratory diseases (J40-J47),GR113-082,Alameda,6001.0,Black or African American,2054-5,Female,F,44.0,113192.0,38.9
1113,1871,2009,Chronic lower respiratory diseases (J40-J47),GR113-082,Alameda,6001.0,Black or African American,2054-5,Male,M,35.0,100199.0,34.9
1114,1872,2009,Chronic lower respiratory diseases (J40-J47),GR113-082,Alameda,6001.0,White,2106-3,Female,F,169.0,416165.0,40.6
1115,1873,2009,Chronic lower respiratory diseases (J40-J47),GR113-082,Alameda,6001.0,White,2106-3,Male,M,125.0,416940.0,30
1116,1878,2009,Chronic lower respiratory diseases (J40-J47),GR113-082,Contra Costa,6013.0,Asian or Pacific Islander,A-PI,Male,M,11.0,81010.0,Unreliable
1117,1879,2009,Chronic lower respiratory diseases (J40-J47),GR113-082,Contra Costa,6013.0,Black or African American,2054-5,Female,F,15.0,59000.0,Unreliable
1118,1880,2009,Chronic lower respiratory diseases (J40-J47),GR113-082,Contra Costa,6013.0,Black or African American,2054-5,Male,M,15.0,51478.0,Unreliable
1119,1881,2009,Chronic lower respiratory diseases (J40-J47),GR113-082,Contra Costa,6013.0,White,2106-3,Female,F,211.0,376140.0,56.1
1120,1882,2009,Chronic lower respiratory diseases (J40-J47),GR113-082,Contra Costa,6013.0,White,2106-3,Male,M,148.0,367438.0,40.3
1121,1886,2009,Chronic lower respiratory diseases (J40-J47),GR113-082,Fresno,6019.0,Asian or Pacific Islander,A-PI,Female,F,11.0,50331.0,Unreliable
1122,1887,2009,Chronic lower respiratory diseases (J40-J47),GR113-082,Fresno,6019.0,Black or African American,2054-5,Female,F,10.0,29701.0,Unreliable
1123,1888,2009,Chronic lower respiratory diseases (J40-J47),GR113-082,Fresno,6019.0,White,2106-3,Female,F,131.0,366115.0,35.8
1124,1889,2009,Chronic lower respiratory diseases (J40-J47),GR113-082,Fresno,6019.0,White,2106-3,Male,M,112.0,366321.0,30.6
1125,1891,2009,Chronic lower respiratory diseases (J40-J47),GR113-082,Humboldt,6023.0,White,2106-3,Female,F,38.0,58703.0,64.7
1126,1892,2009,Chronic lower respiratory diseases (J40-J47),GR113-082,Humboldt,6023.0,White,2106-3,Male,M,34.0,58955.0,57.7
1127,1893,2009,Chronic lower respiratory diseases (J40-J47),GR113-082,Imperial,6025.0,White,2106-3,Female,F,15.0,76778.0,Unreliable
1128,1894,2009,Chronic lower respiratory diseases (J40-J47),GR113-082,Imperial,6025.0,White,2106-3,Male,M,18.0,78814.0,Unreliable
1129,1895,2009,Chronic lower respiratory diseases (J40-J47),GR113-082,Kern,6029.0,White,2106-3,Female,F,229.0,341505.0,67.1
1130,1896,2009,Chronic lower respiratory diseases (J40-J47),GR113-082,Kern,6029.0,White,2106-3,Male,M,188.0,363440.0,51.7
1131,1901,2009,Chronic lower respiratory diseases (J40-J47),GR113-082,Los Angeles,6037.0,Asian or Pacific Islander,A-PI,Female,F,121.0,781741.0,15.5
1132,1902,2009,Chronic lower respiratory diseases (J40-J47),GR113-082,Los Angeles,6037.0,Asian or Pacific Islander,A-PI,Male,M,170.0,695663.0,24.4
1133,1903,2009,Chronic lower respiratory diseases (J40-J47),GR113-082,Los Angeles,6037.0,Black or African American,2054-5,Female,F,182.0,513103.0,35.5
1134,1904,2009,Chronic lower respiratory diseases (J40-J47),GR113-082,Los Angeles,6037.0,Black or African American,2054-5,Male,M,193.0,456284.0,42.3
1135,1905,2009,Chronic lower respiratory diseases (J40-J47),GR113-082,Los Angeles,6037.0,White,2106-3,Female,F,1285.0,3585857.0,35.8
1136,1906,2009,Chronic lower respiratory diseases (J40-J47),GR113-082,Los Angeles,6037.0,White,2106-3,Male,M,1115.0,3591047.0,31
1137,1921,2009,Chronic lower respiratory diseases (J40-J47),GR113-082,Orange,6059.0,Asian or Pacific Islander,A-PI,Female,F,17.0,297750.0,Unreliable
1138,1922,2009,Chronic lower respiratory diseases (J40-J47),GR113-082,Orange,6059.0,Asian or Pacific Islander,A-PI,Male,M,38.0,272738.0,13.9
1139,1923,2009,Chronic lower respiratory diseases (J40-J47),GR113-082,Orange,6059.0,White,2106-3,Female,F,447.0,1160283.0,38.5
1140,1924,2009,Chronic lower respiratory diseases (J40-J47),GR113-082,Orange,6059.0,White,2106-3,Male,M,364.0,1151457.0,31.6
1141,1928,2009,Chronic lower respiratory diseases (J40-J47),GR113-082,Riverside,6065.0,Black or African American,2054-5,Female,F,14.0,81535.0,Unreliable
1142,1929,2009,Chronic lower respiratory diseases (J40-J47),GR113-082,Riverside,6065.0,Black or African American,2054-5,Male,M,18.0,81676.0,Unreliable
1143,1930,2009,Chronic lower respiratory diseases (J40-J47),GR113-082,Riverside,6065.0,White,2106-3,Female,F,444.0,893141.0,49.7
1144,1931,2009,Chronic lower respiratory diseases (J40-J47),GR113-082,Riverside,6065.0,White,2106-3,Male,M,391.0,891361.0,43.9
1145,1932,2009,Chronic lower respiratory diseases (J40-J47),GR113-082,Sacramento,6067.0,Asian or Pacific Islander,A-PI,Female,F,16.0,123807.0,Unreliable
1146,1933,2009,Chronic lower respiratory diseases (J40-J47),GR113-082,Sacramento,6067.0,Asian or Pacific Islander,A-PI,Male,M,19.0,115199.0,Unreliable
1147,1934,2009,Chronic lower respiratory diseases (J40-J47),GR113-082,Sacramento,6067.0,Black or African American,2054-5,Female,F,17.0,88899.0,Unreliable
1148,1935,2009,Chronic lower respiratory diseases (J40-J47),GR113-082,Sacramento,6067.0,Black or African American,2054-5,Male,M,20.0,85302.0,23.4
1149,1936,2009,Chronic lower respiratory diseases (J40-J47),GR113-082,Sacramento,6067.0,White,2106-3,Female,F,246.0,492108.0,50
1150,1937,2009,Chronic lower respiratory diseases (J40-J47),GR113-082,Sacramento,6067.0,White,2106-3,Male,M,174.0,475970.0,36.6
1151,1938,2009,Chronic lower respiratory diseases (J40-J47),GR113-082,San Bernardino,6071.0,Asian or Pacific Islander,A-PI,Female,F,13.0,79098.0,Unreliable
1152,1939,2009,Chronic lower respiratory diseases (J40-J47),GR113-082,San Bernardino,6071.0,Black or African American,2054-5,Female,F,25.0,107649.0,23.2
1153,1940,2009,Chronic lower respiratory diseases (J40-J47),GR113-082,San Bernardino,6071.0,Black or African American,2054-5,Male,M,21.0,102155.0,20.6
1154,1941,2009,Chronic lower respiratory diseases (J40-J47),GR113-082,San Bernardino,6071.0,White,2106-3,Female,F,389.0,801528.0,48.5
1155,1942,2009,Chronic lower respiratory diseases (J40-J47),GR113-082,San Bernardino,6071.0,White,2106-3,Male,M,346.0,803754.0,43
1156,1943,2009,Chronic lower respiratory diseases (J40-J47),GR113-082,San Diego,6073.0,Asian or Pacific Islander,A-PI,Female,F,11.0,204944.0,Unreliable
1157,1944,2009,Chronic lower respiratory diseases (J40-J47),GR113-082,San Diego,6073.0,Asian or Pacific Islander,A-PI,Male,M,21.0,183478.0,11.4
1158,1945,2009,Chronic lower respiratory diseases (J40-J47),GR113-082,San Diego,6073.0,Black or African American,2054-5,Female,F,15.0,90749.0,Unreliable
1159,1946,2009,Chronic lower respiratory diseases (J40-J47),GR113-082,San Diego,6073.0,Black or African American,2054-5,Male,M,16.0,100709.0,Unreliable
1160,1947,2009,Chronic lower respiratory diseases (J40-J47),GR113-082,San Diego,6073.0,White,2106-3,Female,F,494.0,1205814.0,41
1161,1948,2009,Chronic lower respiratory diseases (J40-J47),GR113-082,San Diego,6073.0,White,2106-3,Male,M,392.0,1227953.0,31.9
1162,1949,2009,Chronic lower respiratory diseases (J40-J47),GR113-082,San Francisco,6075.0,Asian or Pacific Islander,A-PI,Female,F,20.0,151679.0,13.2
1163,1950,2009,Chronic lower respiratory diseases (J40-J47),GR113-082,San Francisco,6075.0,Asian or Pacific Islander,A-PI,Male,M,46.0,132548.0,34.7
1164,1951,2009,Chronic lower respiratory diseases (J40-J47),GR113-082,San Francisco,6075.0,Black or African American,2054-5,Female,F,14.0,27714.0,Unreliable
1165,1952,2009,Chronic lower respiratory diseases (J40-J47),GR113-082,San Francisco,6075.0,Black or African American,2054-5,Male,M,12.0,28998.0,Unreliable
1166,1953,2009,Chronic lower respiratory diseases (J40-J47),GR113-082,San Francisco,6075.0,White,2106-3,Female,F,55.0,212388.0,25.9
1167,1954,2009,Chronic lower respiratory diseases (J40-J47),GR113-082,San Francisco,6075.0,White,2106-3,Male,M,61.0,240387.0,25.4
1168,1963,2009,Chronic lower respiratory diseases (J40-J47),GR113-082,Santa Barbara,6083.0,White,2106-3,Female,F,84.0,185604.0,45.3
1169,1964,2009,Chronic lower respiratory diseases (J40-J47),GR113-082,Santa Barbara,6083.0,White,2106-3,Male,M,56.0,186707.0,30
1170,1965,2009,Chronic lower respiratory diseases (J40-J47),GR113-082,Santa Clara,6085.0,Asian or Pacific Islander,A-PI,Female,F,20.0,306074.0,6.5
1171,1966,2009,Chronic lower respiratory diseases (J40-J47),GR113-082,Santa Clara,6085.0,Asian or Pacific Islander,A-PI,Male,M,33.0,293725.0,11.2
1172,1967,2009,Chronic lower respiratory diseases (J40-J47),GR113-082,Santa Clara,6085.0,White,2106-3,Female,F,193.0,530658.0,36.4
1173,1968,2009,Chronic lower respiratory diseases (J40-J47),GR113-082,Santa Clara,6085.0,White,2106-3,Male,M,157.0,548396.0,28.6
1174,1969,2009,Chronic lower respiratory diseases (J40-J47),GR113-082,Santa Cruz,6087.0,White,2106-3,Female,F,64.0,117947.0,54.3
1175,1970,2009,Chronic lower respiratory diseases (J40-J47),GR113-082,Santa Cruz,6087.0,White,2106-3,Male,M,48.0,117633.0,40.8
1176,1975,2009,Chronic lower respiratory diseases (J40-J47),GR113-082,Solano,6095.0,White,2106-3,Female,F,66.0,128352.0,51.4
1177,1976,2009,Chronic lower respiratory diseases (J40-J47),GR113-082,Solano,6095.0,White,2106-3,Male,M,71.0,131250.0,54.1
1178,1989,2009,Chronic lower respiratory diseases (J40-J47),GR113-082,Ventura,6111.0,White,2106-3,Female,F,160.0,357204.0,44.8
1179,1990,2009,Chronic lower respiratory diseases (J40-J47),GR113-082,Ventura,6111.0,White,2106-3,Male,M,123.0,355154.0,34.6
1180,1995,2009,"Bronchitis, chronic and unspecified (J40-J42)",GR113-083,Los Angeles,6037.0,White,2106-3,Female,F,12.0,3585857.0,Unreliable
1181,1996,2009,Emphysema (J43),GR113-084,Alameda,6001.0,White,2106-3,Female,F,20.0,416165.0,4.8
1182,1997,2009,Emphysema (J43),GR113-084,Contra Costa,6013.0,White,2106-3,Female,F,12.0,376140.0,Unreliable
